Sentence,Label,active,euphimism,details,exaggeration,bragging,litote,repetition,metaphor,he said,apparent denial,apparent concession,blame transfer,other kinds,opinion,irony
"At the Victoria's Secret fashion show, giggling at the ladies in bras like the last boy-virgin standing at freshers' week .",no-unit,,,,,,,,,,,,,,,
"Ed , whose whiny music makes him sound as though he's got his tongue permanently trapped in a child safety gate .",assumption,,,,,,,,,,,,,,,
Who looks as though you'd get up close and he'd smell of Violet Bloom Febreze .,assumption,,,,,,,,,,,,,,,
"Whose lukewarm monotones I fervently feel should be banned in cars , lest motorists are overcome with ennui and fatally fall asleep at the wheel .",assumption,,,,,,,,,,,,,,,
"The other odd thing is that Ed, with his inane grin and funky waistcoats, is completely sexless - exuding all the carnal charisma of a pyjama case .",assumption,,,,,,,,,,,,,,,
"Sam Smith (another multiple Brit nominee) isn't much better , though he gets extra points for being gay, and being able to sing , instead of doing what Ed does - whimpering like a dog thrown down a well .",assumption,,,,,,,,,,,,,,,
"Is being unthreatening the point of Ed? That he's a good musical starter-crush for little girls who might find One Direction too frightening? If so , where' s the gender parity? How come the likes of Sheeran are rewarded for being undersexualised while most of the women in his industry are oversexualised - some because they want to be , others because they are told to , but all of them aware that the pressure is on .",assumption,,,,,,,,,,,,,,,
"While there are always exceptions , everyone knows that females are more likely to be coerced into using their sexuality .",assumption,,,,,,,,,,,,,,,
"What's interesting is that now there's this corresponding bizarre inversion with males getting less and less sexy  - until finally we arrive at the industry ""norm"" of Sheeran , a parentally approved pop boy-dolly , who comes with guitar accessories, and makes nice soothing noises when you pull a string in his back .",assumption,,,,,,,,,,,,,,,
"Some might say it's what the audience demands , but isn't it more about being told what to want? It seems unlikely that the same audience digging Ed's mellow vibe are demanding that equivalent female artists appear scantily clad, hellbent on fellating the microphone .",assumption,,,,,,,,,,,,,,,
"Do we truly believe that people sit at home saying : ""Well, I'm not listening to this  - she's got all her clothes on and hasn't once pretended to orgasm,""?  In short , does it occur to anyone that Sheeran's banality, the very fact that he's permitted to be so banal , is a profoundly chauvinist fact in itself? Will we ever see a day when women would be rewarded for being as unsexy as Ed? What about all the Eds he's inspiring , who are waiting in the wings - will it ever end? Ed Sheeran might be the nicest guy in the world , but it's time that ""Ed Sheeran"", the effect and the pox, was identified and stopped .",assumption,,,,,,,,,,,,,,,
"Without meaning to be alarmist , I fear that there may be a royal clothes shortage .",assumption,,,,,,,,,,,,,,,
"Kate, duchess of Cambridge, has always been congratulated for wearing (and re-wearing) high-street fashion .",assumption,,,,,,,,,,,,,,,
"Since becoming pregnant , she's won yet more plaudits for wearing non-maternity items .",assumption,,,,,,,,,,,,,,,
The whole thing has become overdone to the point where one could become seriously concerned that the duchess might not have enough clothes .,assumption,,,,,,,,,,,,,,,
A national embarrassment .,no-unit,,,,,,,,,,,,,,,
We can't have our queen-to-be scrabbling around for some decent threads .,assumption,,,,,,,,,,,,,,,
Perhaps we should all rifle through our wardrobes and donate something .,assumption,,,,,,,,,,,,,,,
"I've got a couple of bits she could have - the hems have come down , and I'm not sure if she's into ""vintage ASOS"", huge flower prints or suspicious stains , but in her situation she can't afford to be too picky .",assumption,,,,,,,,,,,,,,,
"I also need to know Kate's shoe size - it seems only fair that the gesture is reciprocated , and I'm wondering if she has any furry Crocs I could borrow for the spring season?  Obviously I'm being facetious, but does the duchess really have to be congratulated for doing what every woman does - which is to wear her clothes more than once?  Google Glass (the ""smart"" eyewear that made Joe Bloggs resemble Joe 90) is being phased out .",assumption,,,,,,,,,,,,,,,
"The focus will now be on future versions of Glass, with the company feeling that the project ""allowed us to learn what's important to consumers and enterprises alike"" .",testimony,,,,,,,,,,,,,,,
"Which appears to be corporate-speak for : ""We belatedly realised that everyone felt like complete berks wearing them.""  I don't pretend to be cutting-edge in any way .",assumption,,,,,,,,,,,,,,,
"I'm one of life's late adopters , which means that I watch other people go through teething problems with new technology while I stand on the sidelines looking gormless , occasionally jeering and feeling vindicated when things go wrong .",anecdote,,,,,,,,,,,,,,,
"Like now, for instance .",no-unit,,,,,,,,,,,,,,,
"It's not pretty , but it works for me .",assumption,,,,,,,,,,,,,,,
"With Google Glass, I didn't have long to wait .",anecdote,,,,,,,,,,,,,,,
"Even I could see that specs - with-screens was a non-starter and that the Nathan Barley-esque marketing line : ""Your chance to walk down the high street , watching pointless stuff with one eye while looking like a prize tit"" was never going to be a winner with the masses .",anecdote,,,,,,,,,,,,,,,
"Commiserations to those who spent close to ? 1,000 on the wearable tech, produced under the Explorer programme , expecting it to develop further .",no-unit,,,,,,,,,,,,,,,
I would tell them not to be bitter ; they should feel proud of their early adopting ways .,assumption,,,,,,,,,,,,,,,
"Many moons ago, there would have been people investing in inventors who wanted to fly , who ran about fields flapping big fake wings, before presumably being gently escorted to a nearby asylum .",assumption,,,,,,,,,,,,,,,
"In time ,  this led to aeroplanes .",assumption,,,,,,,,,,,,,,,
Thus Google Glass purchasers can at least have the satisfaction of knowing that they were pioneers - the flint that created the spark that lit the fire .,assumption,,,,,,,,,,,,,,,
Or whatever analogy tech mugs prefer to make them feel better about being a grand lighter .,no-unit,,,,,,,,,,,,,,,
Or whatever analogy tech mugs prefer to make them feel better about being a grand lighter .,assumption,,,,,,,,,,,,,,,
"I have a very distinct memory from my first day of college: My family's minivan slowly pulling into my dormitory's parking lot, through a crowd of first-year students flanked by helicopter parents and, in retrospect, probably hungover orientation week advisers .",anecdote,,,,,,,,,,,,,,,
"I remember thinking ""Hurry up! I'm ready to start my real life.""  I had no idea what I was really rushing towards .",anecdote,,,,,,,,,,,,,,,
"As the only daughter of Nigerian immigrants with a tenuous-at-best toehold on the middle class, college was billed as the only path to financial security .",anecdote,,,,,,,,,,,,,,,
"""No one can ever take away your education,"" my father would say repeatedly .",anecdote,,,,,,,,,,,,,,,
"While that may be true , two degrees later someone could take away my access to decent housing because of my shit credit , thanks to the nearly $60,000 in student loans I've essentially defaulted on since graduating from the University of Chicago and Northwestern University .",assumption,,,,,,,,,,,,,,,
"It seems a college education is part of the American dream that's easy to buy (or borrow) into , but hard to pay off .",assumption,,,,,,,,,,,,,,,
"With tuition soaring, and the middle class shrinking along with their incomes, many students and their families are left holding incredibly expensive bags .",assumption,,,,,,,,,,,,,,,
"In 2013 , 69% of graduating seniors at public and private nonprofit colleges took out student loans to pay for college , and ""about one-fifth of new graduates' debt was in private loans,"" according to the Project on Student Debt .",testimony,,,,,,,,,,,,,,,
"Even public schools - long considered a more affordable option - are less accessible : public colleges increasingly rely on tuition dollars as state funding continues to fall (25% and 23%, respectively, in 2012, compared to 17% and 23% in 2003) .",assumption,,,,,,,,,,,,,,,
The country's cumulative student loan debt ($1.1tn) has surpassed car loans ($875bn) and credit card debt ($659bn) .,statistics,,,,,,,,,,,,,,,
"Though college graduates make more than their peers who only graduated from high school, for many , monthly student loans leach into that extra $17,500 in salary .",statistics,,,,,,,,,,,,,,,
"Yet the party line that college education is the middle class' only hope for upward mobility persists - it will even be the message of President Obama's last stop on his ""SOTU Spoiler"" tour in Knoxville, Tennessee .",anecdote,,,,,,,,,,,,,,,
