Sentence,Label,active,euphimism,details,exaggeration,bragging,litote,repetition,metaphor,he said,apparent denial,apparent concession,blame transfer,other kinds,opinion,irony
All praise belongs to God .,assumption,,,,,,,,,,,,,,,
"Yet ,  what was the nature of that ""spiritual awakening""? The conventional view is that by 1964, Coltrane had moved away from his Methodist upbringing , adopting a ""pan-religious"" outlook with a particular interest in Eastern mysticism .",assumption,,,,,,,,,,,,,,,
"In spite of that , ""A Love Supreme"" is still described as laden with Biblical symbolism: the title ""Psalm"" , and the rising cadences, reminiscent of black preachers' style, are offered as evidence that Coltrane was still rooted in Christianity .",assumption,,,,,,,,,,,,,,,
"But ask one of the jazzmen or Muslim elders who knew Coltrane , and you get a different answer .",assumption,,,,,,,,,,,,,,,
"The saxophonist Yusef Lateef , who died at the age of 93 earlier this year , worked closely with Coltrane between 1963 and 1966 .",anecdote,,,,,,,,,,,,,,,
"In his autobiography , ""A Gentle Giant"", Lateef says : ""The prayer that John wrote in 'A Love Supreme' repeats the phrase 'All praise belongs to God no matter what' several times .",testimony,,,,,,,,,,,,,,,
"This phrase has the semantics of the al-Fatiha , which is the first chapter or sura of the Holy Quran .",common-ground,,,,,,,,,,,,,,,
"The Arabic transliteration is 'al-Humdulilah ...' Since all faithful Muslims say the al-Fatiha five times a day or more , it is reasonable to assume that John heard this phrase from [his Muslim wife] Sister Naima many times.""  Lateef is referring to the poem Coltrane wrote and included in the liner notes of the album .",common-ground,,,,,,,,,,,,,,,
"Coltrane wrote : ""No matter what ... It is with God . He is gracious and merciful"" and ends with ""All praise to God...""  What Lateef and others have noted is that ""gracious and merciful"" is a translation of ""rahman raheem"", the opening lines of the Fatiha .",assumption,,,,,,,,,,,,,,,
"Moreover , say the elders , when Coltrane begins chanting the album's title for half a minute it sounds like a Sufi breathily repeating ""Allah supreme"" .",testimony,,,,,,,,,,,,,,,
The relationship between Islam and jazz is almost a century-old .,assumption,,,,,,,,,,,,,,,
"It was in the 1920s that the Ahmadiyya movement, a heterodox Islamic movement that emerged in 19th century India , began sending missionaries to US cities , building a substantial following among African Americans in the decades to come .",common-ground,,,,,,,,,,,,,,,
"In a trend that still intrigues historians and music critics , after World War II , scores of jazz musicians embraced Ahmadi Islam .",assumption,,,,,,,,,,,,,,,
"When Coltrane arrived in Philadelphia in 1943 , the Muslim presence in the ""city of brotherly love"" would rattle the young man .",assumption,,,,,,,,,,,,,,,
"As he told an interviewer in 1958 : ""This Muslim thing came up . I got introduced to that . And that kind of shook me.""  Ongoing debate in Philadelphia .",no-unit,,,,,,,,,,,,,,,
"The saxophonist was surrounded by Muslims : his drummer Rashied Ali was Muslim , as was his pianist McCoy Tyner (Suleiman Saud), and saxophonist Lateef .",assumption,,,,,,,,,,,,,,,
"Coltrane then married Naima Grubbs, an observant Muslim .",anecdote,,,,,,,,,,,,,,,
Even Coltrane's band members have pondered his relationship to Islam .,assumption,,,,,,,,,,,,,,,
"If Lateef suspected that Coltrane's art was influenced by the Quran , the drummer Rashied Ali thought that the saxophonist was ""a real country boy"" and that ""he was into being a Muslim and everything like that"" .",testimony,,,,,,,,,,,,,,,
"""Back then jazz and Islam were intertwined - the first time I heard the adhan on Temple University radio , I thought it was a Nina Simone song,"" says Imam Nadim Ali, a celebrated jazz deejay and community leader who spent his youth in Philadelphia .",common-ground,,,,,,,,,,,,,,,
"""Artists were deeply influenced by Islam - sometimes publicly in their art, sometimes privately.""  It's not inconceivable that ""A Love Supreme"" could have been inspired by the Quran .",testimony,,,,,,,,,,,,,,,
"After all , as the elders will observe , ""Celebration"" , that great funk hit by Kool & the Gang , was inspired by a Quranic sura .",assumption,,,,,,,,,,,,,,,
"""The initial idea came from the Quran,"" says Ronald Bell (Khalis Bayyan), the group's saxophonist and musical arranger .",testimony,,,,,,,,,,,,,,,
"""I was reading the passage , where God was creating Adam , and the angels were celebrating and singing praises .",testimony,,,,,,,,,,,,,,,
"That inspired me to write the basic chords, the line, 'Everyone around the world, come on, celebration'.""  This song inspired by Islam - and released in 1980 - would become an international hit heard at ball games and political rallies in the US , and ironically was played by the Reagan administration on February 7, 1981 , to welcome home the hostages held by students in the Islamic Republic of Iran .",anecdote,,,,,,,,,,,,,,,
"One also hears the argument that Coltrane wanted to title his composition ""Allah Supreme"" - instead of ""A Love Supreme"" - but was worried about a political backlash, given the ongoing conflict in the Middle East .",anecdote,,,,,,,,,,,,,,,
The mass conversion of African Americans to Islam unsettled many European Americans and tensions rippled into the jazz world .,assumption,,,,,,,,,,,,,,,
"Jazz critics would often dismiss the converts as ""strange"" and ""confused"" .",assumption,,,,,,,,,,,,,,,
Young converts .,no-unit,,,,,,,,,,,,,,,
"In his memoir, Dizzy Gillespie candidly describes the pressures that faced young converts in the jazz world .",assumption,,,,,,,,,,,,,,,
"""The movement among jazz musicians towards Islam created quite a stir, especially with the surge of the Zionist movement,"" writes Dizzy Gillespie in ""To Be or Not to Bop"" .",testimony,,,,,,,,,,,,,,,
"""A lot of friction arose between Jews and Muslims , which took the form of a semi-boycott in New York of jazz musicians with Muslim names ... Near the end of the '40s, the newspapers really got worried about whether I'd convert to Islam.""  Gillespie was , as he would say , ""intrigued"" by ""the beautiful sound of the word Quran and discussed Islam extensively with Lateef .",testimony,,,,,,,,,,,,,,,
"But in 1948, in a shoot for a feature story with Life magazine, Gillespie was asked to pose shirtless, cross-legged, and bowing with his arms outstretched .",anecdote,,,,,,,,,,,,,,,
The magazine published the piece and claimed (falsely) that the trumpeter was bowing in prayer towards Mecca .,testimony,,,,,,,,,,,,,,,
"The media ruckus that ensued about the King of Bebop's abandonment of Christianity incensed Gillespie . He would eventually become a Bahai.""  Political and racial pressures still bear heavily on black and Muslim artists (especially hip hop artists) today .",assumption,,,,,,,,,,,,,,,
And we may never know what Coltrane had in mind when he composed his masterpiece .,assumption,,,,,,,,,,,,,,,
"But as the US celebrates and and tries to mainstream figures from the turbulent 1960s, voices from the communities that produced the likes of Coltrane, Malcolm X and Muhammad Ali , should be heard - especially as the domestic and foreign policies that pushed African Americans towards Islam a century ago are still with us .",assumption,,,,,,,,,,,,,,,
Hisham Aidi teaches at Columbia University .,anecdote,,,,,,,,,,,,,,,
"He is the author of the critically acclaimed Rebel Music: Race, Empire and the New Muslim Youth Culture, a study of black internationalism and global youth culture .",anecdote,,,,,,,,,,,,,,,
"He is the author of the critically acclaimed Rebel Music: Race, Empire and the New Muslim Youth Culture, a study of black internationalism and global youth culture .",anecdote,,,,,,,,,,,,,,,
"""A few months ago someone starved to death in our squat,"" said Muna a 26-year- old Somali woman who has been living inside a run-down university building in Rome since 2006 .",testimony,,,,,,,,,,,,,,,
"Selam Palace , where over 1,000 refugees live , has become the symbol of Italy's ""migration crisis"" .",assumption,,,,,,,,,,,,,,,
"Like Muna, thousands of the country's refugees are living in unofficial housing arrangements including tent cities, old factories , dumpsters even henhouses .",anecdote,,,,,,,,,,,,,,,
They are the lucky ones; the ones who made it .,assumption,,,,,,,,,,,,,,,
"""I saw my brother drown in front of my eyes,"" said Hamid who survived the shipwreck during which 10 people died .",anecdote,,,,,,,,,,,,,,,
"""I had to leave him behind ; it would have been too difficult for my mother to lose both her sons on the same night"" he added .",testimony,,,,,,,,,,,,,,,
