Sentence,Label
The peso closed 0.53 percent weaker on Wednesday following several days of turmoil that prompted the central bank to increase interest rates on Friday and the government to cut its fiscal deficit target to 2.7 percent of gross domestic product.,Cause_General
Market nerves were strained by a new tax the government slapped on foreign investors last month.,Cause_General
"Investors had already been shying away from emerging markets generally, ahead of expected further tightening by the U.S. Federal Reserve, which hit currencies across Latin America.",Cause_General
"On the streets of Buenos Aires, many Argentines were apprehensive the IMF could once again impose a straitjacket on their country, after the spectacular failure of its policies 17 years earlier.",Distant_Expectations_Consequences
"A screen displays a chart as traders work on the floor of Buenos Aires Stock Exchange, Argentina May 9, 2018.",NA
REUTERS/Marcos Brindicci,NA
"According to a survey taken by polling firm D’Alessio IROL/Berensztein last weekend, 75 percent of respondents said they would not support a government request for assistance from the IMF.",Cause_General
That included 58 percent of those who voted for Macri’s ‘Let’s Change’ coalition in the 2015 elections.,Cause_General
"Thousands of union members and supporters of Fernandez and other opposition parties rallied outside Congress on Wednesday evening in protest of Macri’s business-friendly policy reforms, and the IMF’s re-involvement in Argentina.",Cause_General
“I feel my salary is devalued more and more.,Distant_Anecdotal
"On the macro level, these measures seem to me like holding down a person who is already drowning,” said Juan Manuel Gavilan, a state employee.",Distant_Anecdotal
Source: Xinhua| 2019-01-06 07:55:47|Editor: WX,NA
Video Player Close,NA
"HOUSTON, Jan. 5 (Xinhua) -- Oil prices rebound during the week ending Jan. 4, with the price of West Texas Intermediate (WTI) for February delivery increasing by 5.8 percent and Brent crude for March delivery increasing by 9.3 percent.",Main
"In the previous week ending Dec. 28, oil prices went down slightly.",Cause_General
"WTI decreased 0.57 percent, and Brent crude decreased 3.01 percent.",Cause_General
"At the end of the week, WTI settled at 45.33 U.S. dollars a barrel, while Brent crude closed at 52.20 dollars a barrel.",Cause_General
"On Monday, the last day of 2018, oil prices advanced amid positive signs of global trade prospects.",Cause_Specific
"WTI gained 0.08 dollar to settle at 45.41 dollars a barrel, while Brent crude increased 0.59 dollar to close at 53.80 dollars a barrel.",Cause_General
"Both oil benchmarks were down more than a third during the fourth quarter of 2018, the steepest decline since the fourth quarter of 2014.",Cause_General
"For the year, U.S. crude has lost almost 25 percent, while Brent crude has lost nearly 20 percent.",Cause_General
"On Wednesday, oil prices rallied amid signs that major oil producers have been cutting back on output.",Cause_Specific
"WTI gained 1.13 dollars to settle at 46.54 dollars a barrel, while Brent crude increased 1.11 dollars to close at 54.91 dollars a barrel.",Cause_General
"At a meeting in December, the Organization of the Petroleum Exporting Countries (OPEC) and some other major oil producers, including Russia, pledged to cut production by 1.2 million barrels per day, effective from January 2019.",Distant_Expectations_Consequences
"On Thursday, oil prices climbed in choppy trading after separate surveys indicated crude output in major oil producers declined.",Cause_Specific
"WTI gained 0.55 dollar to settle at 47.09 dollars a barrel, while Brent crude increased 1.04 dollars to close at 55.95 dollars a barrel.",Cause_General
"On Friday, oil prices rallied as the number of active U.S. rigs drilling for oil declined after two straight weeks of gains.",Cause_Specific
"WTI gained 0.87 dollar to settle at 47.96 dollars a barrel, while Brent crude increased 1.11 dollars to close at 57.06 dollars a barrel.",Cause_General
"The number of active drilling rigs in the United States decreased by eight to 1,075 during the week ending Jan. 4.",Cause_Specific
And the number of rigs operating in U.S. oil fields decreased by eight to a total of 877.,Cause_Specific
U.S. crude oil inventories remained virtually unchanged in the week ending Dec. 28.,Cause_General
"At 441.4 million barrels, U.S. crude oil inventories were about 8 percent above the five-year average for this time of year, the U.S. Energy Information Administration (EIA) said in a report on Friday.",Cause_General
"EIA also reported that U.S. crude oil refinery inputs averaged 17.8 million barrels per day in the week, which was 410,000 barrels per day more than the previous week's average.",Cause_General
"Looking back on the year of 2018, the prices for both crude oil benchmarks finished the year lower than they began it.",Cause_General
"Brent crude oil ended the year at 54 U.S. dollars per barrel, 13 dollars per barrel lower than it began the year.",Cause_General
"WTI ended the year at 45 dollars per barrel, 15 dollars per barrel lower than it began the year.",Cause_General
"In the meantime, the market will wait to see the impacts of the daily 1.2-million-barrel supply cut deal between OPEC and its allies.",Distant_Evaluation
"Despite the solid gains for both oil benchmarks in the first week of 2019, the market is paying close attention to the global economy as the United States and China will hold trade talks next week.",Distant_Evaluation
Source: Xinhua| 2018-12-28 18:16:43|Editor: Xiang Bo,NA
Video Player Close,NA
"BEIJING, Dec. 28 (Xinhua) -- China will reduce taxes and fees on a larger scale next year, according to the country's finance minister.",Main
"Inclusive and structural tax cuts will be implemented in 2019, with priority on easing the burden on manufacturing as well as for small and micro-sized businesses, Minister of Finance Liu Kun told a national fiscal work conference held Thursday and Friday.",Main
"Technology startups will also be offered tax cuts and exemptions, the minister said.",Main
"He pledged ""more significant"" fee reductions with moves to better regulate local fee charging.",Main
"The government will increase the efficiency of fiscal fund allocation and usage, optimize the structure of spending, and fully implement budget performance management next year, according to Liu.",Distant_Expectations_Consequences
"He urged governments at all levels to ""tighten their belts"" by slashing general expenditure, strictly controlling spending on official overseas visits, government-procured vehicles and official receptions, and scrapping inefficient expenses.",Distant_Evaluation
"""In addition, management of local government debt will be strengthened next year, with a relatively large increase in special bond issuance by local governments,"" Liu said.",Distant_Expectations_Consequences
